zipkin, 1205, 2021-12-23 00:50:10 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1206, 2021-12-23 00:50:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1207, 2021-12-23 00:50:12 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1208, 2021-12-23 00:50:13 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1209, 2021-12-23 00:50:14 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1210, 2021-12-23 00:50:15 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1214, 2021-12-23 00:50:28 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1215, 2021-12-23 00:50:29 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1216, 2021-12-23 00:50:30 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1218, 2021-12-23 00:50:35 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1219, 2021-12-23 00:50:36 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1220, 2021-12-23 00:50:37 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1221, 2021-12-23 00:50:38 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1222, 2021-12-23 00:50:39 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1223, 2021-12-23 00:50:40 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1224, 2021-12-23 00:50:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1225, 2021-12-23 00:50:42 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1226, 2021-12-23 00:50:43 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1227, 2021-12-23 00:50:44 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1228, 2021-12-23 00:50:45 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1229, 2021-12-23 00:50:46 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1230, 2021-12-23 00:50:46 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1231, 2021-12-23 00:50:47 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1232, 2021-12-23 00:50:48 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 1233, 2021-12-23 00:50:49 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
user, 1234, 2021-12-23 00:50:54 , 第1234行数据插入数据库失败: repo_name:zipkin (1366, "Incorrect string value: '\\xF0\\x9F\\x98\\x83)\\x0A' for column 'body' at row 1")
zipkin, 0, 2021-12-23 10:18:35 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 5, 2021-12-23 10:18:53 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 7, 2021-12-23 10:18:58 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 8, 2021-12-23 10:18:59 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 12, 2021-12-23 10:19:13 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 15, 2021-12-23 10:19:22 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 17, 2021-12-23 10:19:27 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 22, 2021-12-23 10:19:45 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 30, 2021-12-23 10:20:15 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 36, 2021-12-23 10:20:36 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 37, 2021-12-23 10:20:37 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 38, 2021-12-23 10:20:38 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 57, 2021-12-23 10:21:55 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 90, 2021-12-23 10:24:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 96, 2021-12-23 10:24:33 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 99, 2021-12-23 10:24:42 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 108, 2021-12-23 10:25:17 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 124, 2021-12-23 10:26:22 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 129, 2021-12-23 10:26:43 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 142, 2021-12-23 10:27:39 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 145, 2021-12-23 10:27:48 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 146, 2021-12-23 10:27:49 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 152, 2021-12-23 10:28:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 158, 2021-12-23 10:28:32 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 165, 2021-12-23 10:28:58 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 173, 2021-12-23 10:29:28 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 177, 2021-12-23 10:29:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 184, 2021-12-23 10:30:07 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 189, 2021-12-23 10:30:24 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 194, 2021-12-23 10:30:42 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 196, 2021-12-23 10:30:47 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 197, 2021-12-23 10:30:48 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 199, 2021-12-23 10:30:53 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 202, 2021-12-23 10:31:05 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 203, 2021-12-23 10:31:06 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 207, 2021-12-23 10:31:19 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 212, 2021-12-23 10:31:36 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 213, 2021-12-23 10:31:38 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 217, 2021-12-23 10:31:51 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 221, 2021-12-23 10:32:05 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 223, 2021-12-23 10:32:10 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 230, 2021-12-23 10:32:36 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 231, 2021-12-23 10:32:37 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 237, 2021-12-23 10:33:00 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 238, 2021-12-23 10:33:01 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 239, 2021-12-23 10:33:02 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 241, 2021-12-23 10:33:07 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 246, 2021-12-23 10:33:25 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 252, 2021-12-23 10:33:49 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 254, 2021-12-23 10:33:54 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 255, 2021-12-23 10:33:55 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 264, 2021-12-23 10:34:30 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 266, 2021-12-23 10:34:35 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 268, 2021-12-23 10:34:40 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 269, 2021-12-23 10:34:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 271, 2021-12-23 10:34:46 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 273, 2021-12-23 10:34:54 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 277, 2021-12-23 10:35:12 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 285, 2021-12-23 10:35:42 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 291, 2021-12-23 10:36:04 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 292, 2021-12-23 10:36:05 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 295, 2021-12-23 10:36:14 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 297, 2021-12-23 10:36:19 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 300, 2021-12-23 10:36:28 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 301, 2021-12-23 10:36:29 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 306, 2021-12-23 10:36:46 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 307, 2021-12-23 10:36:47 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 309, 2021-12-23 10:36:52 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 310, 2021-12-23 10:36:53 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 315, 2021-12-23 10:37:12 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 316, 2021-12-23 10:37:13 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 320, 2021-12-23 10:37:26 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 324, 2021-12-23 10:37:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 338, 2021-12-23 10:38:40 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 341, 2021-12-23 10:38:50 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 360, 2021-12-23 10:40:06 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 366, 2021-12-23 10:40:28 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 368, 2021-12-23 10:40:33 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 378, 2021-12-23 10:41:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 379, 2021-12-23 10:41:12 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 380, 2021-12-23 10:41:13 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 383, 2021-12-23 10:41:22 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 385, 2021-12-23 10:41:28 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 386, 2021-12-23 10:41:28 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 388, 2021-12-23 10:41:34 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 396, 2021-12-23 10:42:04 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 399, 2021-12-23 10:42:14 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 400, 2021-12-23 10:42:15 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 401, 2021-12-23 10:42:16 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 403, 2021-12-23 10:42:21 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 404, 2021-12-23 10:42:22 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 407, 2021-12-23 10:42:31 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 409, 2021-12-23 10:42:36 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 410, 2021-12-23 10:42:37 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 414, 2021-12-23 10:42:51 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 415, 2021-12-23 10:42:52 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 419, 2021-12-23 10:43:06 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 421, 2021-12-23 10:43:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 428, 2021-12-23 10:43:38 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 437, 2021-12-23 10:44:12 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 440, 2021-12-23 10:44:21 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 446, 2021-12-23 10:44:43 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 448, 2021-12-23 10:44:48 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 450, 2021-12-23 10:44:53 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 451, 2021-12-23 10:44:54 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 453, 2021-12-23 10:44:58 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 454, 2021-12-23 10:44:59 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 457, 2021-12-23 10:45:09 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 458, 2021-12-23 10:45:10 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 459, 2021-12-23 10:45:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 460, 2021-12-23 10:45:12 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 461, 2021-12-23 10:45:13 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 462, 2021-12-23 10:45:14 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 463, 2021-12-23 10:45:15 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 465, 2021-12-23 10:45:20 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 466, 2021-12-23 10:45:21 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 468, 2021-12-23 10:45:26 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 469, 2021-12-23 10:45:27 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 474, 2021-12-23 10:45:44 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 483, 2021-12-23 10:46:20 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 486, 2021-12-23 10:46:30 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 489, 2021-12-23 10:46:39 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 490, 2021-12-23 10:46:40 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 492, 2021-12-23 10:46:45 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 493, 2021-12-23 10:46:46 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 505, 2021-12-23 10:47:35 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 511, 2021-12-23 10:47:57 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 515, 2021-12-23 10:48:11 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 517, 2021-12-23 10:48:16 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 518, 2021-12-23 10:48:17 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 521, 2021-12-23 10:48:27 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 525, 2021-12-23 10:48:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 526, 2021-12-23 10:48:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 530, 2021-12-23 10:48:55 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 534, 2021-12-23 10:49:08 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 537, 2021-12-23 10:49:17 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 543, 2021-12-23 10:49:39 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 547, 2021-12-23 10:49:52 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 559, 2021-12-23 10:50:39 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 562, 2021-12-23 10:50:48 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 565, 2021-12-23 10:50:58 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 566, 2021-12-23 10:50:59 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 567, 2021-12-23 10:51:00 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 568, 2021-12-23 10:51:01 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 579, 2021-12-23 10:51:44 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 584, 2021-12-23 10:52:03 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 597, 2021-12-23 10:52:53 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 623, 2021-12-23 10:54:39 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 631, 2021-12-23 10:55:10 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 634, 2021-12-23 10:55:19 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 644, 2021-12-23 10:55:59 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 655, 2021-12-23 10:56:41 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 656, 2021-12-23 10:56:42 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 659, 2021-12-23 10:56:51 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 660, 2021-12-23 10:56:52 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 661, 2021-12-23 10:56:53 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
zipkin, 682, 2021-12-23 10:58:18 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
